date,tic,open,high,low,close,volume,esg_score,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2019-06-28,HSTECH,3824.67,3824.67,3824.67,3824.67,0.0,0.0,24.47264466778006,3885.914762354244,3531.2792376457564,50.27302112029738,123.50278125304776,0.5460422405947651,3705.6189999999997,3721.6684375
2019-06-29,HK_BOND,235.8,235.8,206.8,206.8,1000000000.0,0.0,12.316754738644676,268.93912122912826,164.77087877087178,56.16257621451177,40.68117313150438,32.28202672740309,200.87333333333333,194.3878787878788
2019-06-29,HSCEI,10912.43,10912.43,10831.85,10881.85,2049999999.9999998,0.0,89.56562880127058,11055.88293721904,10159.873062780962,57.06910587852227,116.72162863831655,10.55205213403304,10574.179999999998,10588.78625
2019-06-29,HSI,28632.59,28632.59,28416.96,28542.62,1530000000.0,0.0,266.69816100110256,29022.040030532284,26332.349969467716,58.116352561032414,127.65321941576399,12.161902047281684,27609.72333333333,27651.10875
2019-06-29,HSIESG,3460.11,3460.11,3433.72,3447.09,0.0,1.0,30.16995768851666,3508.5729305808923,3195.433069419107,57.28301296423825,124.68344333008098,11.974520861833309,3344.6730000000002,3349.1896875
2019-06-29,HSTECH,3824.67,3824.67,3824.67,3824.67,0.0,0.0,24.47264466778006,3885.914762354244,3531.2792376457564,50.27302112029738,123.50278125304776,0.5460422405947651,3705.6189999999997,3721.6684375
2019-06-30,HK_BOND,235.8,235.8,206.8,206.8,1000000000.0,0.0,12.316754738644676,268.93912122912826,164.77087877087178,56.16257621451177,40.68117313150438,32.28202672740309,200.87333333333333,194.3878787878788
2019-06-30,HSCEI,10912.43,10912.43,10831.85,10881.85,2049999999.9999998,0.0,89.56562880127058,11055.88293721904,10159.873062780962,57.06910587852227,116.72162863831655,10.55205213403304,10574.179999999998,10588.78625
2019-06-30,HSI,28632.59,28632.59,28416.96,28542.62,1530000000.0,0.0,266.69816100110256,29022.040030532284,26332.349969467716,58.116352561032414,127.65321941576399,12.161902047281684,27609.72333333333,27651.10875
2019-06-30,HSIESG,3460.11,3460.11,3433.72,3447.09,0.0,1.0,30.16995768851666,3508.5729305808923,3195.433069419107,57.28301296423825,124.68344333008098,11.974520861833309,3344.6730000000002,3349.1896875
2019-06-30,HSTECH,3824.67,3824.67,3824.67,3824.67,0.0,0.0,24.47264466778006,3885.914762354244,3531.2792376457564,50.27302112029738,123.50278125304776,0.5460422405947651,3705.6189999999997,3721.6684375
2019-07-01,HK_BOND,206.8,206.8,206.8,206.8,1000000000.0,0.0,9.717437169899142,267.5280958780267,168.92190412197328,56.16257621451177,12.556719271710422,32.28202672740309,203.06333333333336,194.75294117647059
2019-07-01,HSCEI,10912.43,10912.43,10831.85,10881.85,2049999999.9999998,0.0,89.56562880127058,11055.88293721904,10159.873062780962,57.06910587852227,116.72162863831655,10.55205213403304,10574.179999999998,10588.78625
2019-07-01,HSI,28632.59,28632.59,28416.96,28542.62,1530000000.0,0.0,266.69816100110256,29022.040030532284,26332.349969467716,58.116352561032414,127.65321941576399,12.161902047281684,27609.72333333333,27651.10875
2019-07-01,HSIESG,3460.11,3460.11,3433.72,3447.09,0.0,1.0,30.16995768851666,3508.5729305808923,3195.433069419107,57.28301296423825,124.68344333008098,11.974520861833309,3344.6730000000002,3349.1896875
2019-07-01,HSTECH,3824.67,3824.67,3824.67,3824.67,0.0,0.0,24.47264466778006,3885.914762354244,3531.2792376457564,50.27302112029738,123.50278125304776,0.5460422405947651,3705.6189999999997,3721.6684375
2019-07-02,HK_BOND,207.6,273.0,207.6,273.0,1000000000.0,0.0,12.527350227096775,274.80645146753375,170.67354853246616,67.39207724904055,118.88285941682955,53.593801520823924,207.42333333333335,196.98857142857145
2019-07-02,HSCEI,11009.41,11042.56,10954.69,10981.23,3370000000.0,0.0,99.16066217188745,11102.429440129179,10172.732559870825,59.87252494381773,151.30391837255323,18.426582804014345,10583.929333333333,10600.678484848486
2019-07-02,HSI,28904.04,28959.06,28768.54,28875.56,2180000000.0,0.0,299.95098552237323,29169.8679708697,26381.9690291303,61.43371553804271,160.96957858021008,19.41699398778279,27640.693333333336,27688.213333333333
2019-07-02,HSIESG,3495.25,3500.46,3478.06,3488.91,0.0,1.0,33.990000291906654,3524.792531426252,3202.440468573748,60.75603854248518,161.99682724624216,19.527646860483898,3348.33,3353.4236363636364
2019-07-02,HSTECH,3966.67,3966.67,3966.67,3966.67,0.0,0.0,38.012725614779356,3933.717655577128,3513.2703444228714,56.30293469798334,240.04459569146917,12.605869395966673,3711.7459999999996,3729.092727272727
2019-07-03,HK_BOND,273.6,284.5,262.8,284.5,1000000000.0,0.0,15.445885440958847,281.89777241368915,174.68222758631077,68.82709040751958,173.6191214025422,56.07786243888714,212.12666666666664,199.41944444444445
2019-07-03,HSCEI,10946.9,10956.31,10874.66,10922.41,1920000000.0,0.0,101.13854226869807,11132.915925985262,10191.423074014738,57.57071737069936,113.89814435642577,12.145496244312417,10593.562333333333,10610.141176470588
2019-07-03,HSI,28781.97,28891.89,28721.21,28855.14,1330000000.0,0.0,320.96826576572494,29282.53253771703,26465.432462282974,61.126536689691726,140.45469566991716,17.955840201019168,27676.27766666667,27722.53470588235
2019-07-03,HSIESG,3480.35,3496.42,3474.1,3493.6,0.0,1.0,36.933740100568684,3538.2718323643617,3212.740167635638,61.122742051735166,144.36520094649555,18.49537371227907,3352.7616666666668,3357.5464705882355
2019-07-03,HSTECH,3891.66,3891.66,3891.66,3891.66,0.0,0.0,42.57501755134717,3955.485434062946,3515.915565937054,52.80396920151145,150.67686056272635,5.607938403022883,3718.2680000000005,3733.874117647059
2019-07-04,HK_BOND,284.2,336.3,284.2,336.3,1000000000.0,0.0,21.46409538833072,304.8660469722208,166.33395302777922,74.13172421187589,252.5576784671583,64.84614250362594,218.09,203.11891891891892
2019-07-04,HSCEI,10926.44,10974.37,10896.92,10913.39,1740000000.0,0.0,100.84458541857202,11148.759039138802,10232.806960861197,57.22173200618788,108.23204873633334,13.219964501916232,10602.854666666668,10618.805428571428
2019-07-04,HSI,28891.97,29007.98,28776.48,28795.77,957160000.0,0.0,329.2619979492956,29339.07110902997,26612.31889097003,60.22087467585654,130.19403072735938,20.42631720168894,27714.228666666666,27753.19857142857
2019-07-04,HSIESG,3498.87,3513.82,3486.59,3488.42,0.0,1.0,38.422516816947336,3545.4030982250024,3230.151901774998,60.47706830317042,136.13013698630124,21.574045508029542,3357.537333333333,3361.285714285714
2019-07-04,HSTECH,3863.72,3863.72,3863.72,3863.72,0.0,0.0,43.56110269160399,3961.802984530145,3539.6280154698547,51.569078580013695,113.9005792471138,3.1381571600273968,3723.2566666666667,3737.5840000000003
2019-07-05,HK_BOND,324.5,324.5,300.0,300.0,1000000000.0,0.0,23.17366011267029,312.5648162274043,169.62518377259562,65.99100236869596,201.6310927046831,64.84614250362594,222.4033333333333,205.66842105263157
2019-07-05,HSCEI,10890.48,10926.33,10858.61,10895.1,1260000000.0,0.0,98.07810857832192,11154.383298808098,10282.187701191902,56.503260568493864,89.01995960393812,10.260804954273677,10612.539666666667,10626.480277777777
2019-07-05,HSI,28785.53,28880.58,28714.92,28774.83,873110000.0,0.0,330.3837094430273,29377.481806917385,26761.847193082605,59.89707614753185,110.76878586908741,18.469426870247926,27749.858333333334,27781.577222222222
2019-07-05,HSIESG,3488.74,3500.34,3480.6,3488.78,0.0,1.0,39.17174386651914,3551.0352208031927,3247.2967791968076,60.50706170631158,117.00504067198264,19.960356974613767,3362.014,3364.827222222222
2019-07-05,HSTECH,3834.65,3834.65,3834.65,3834.65,0.0,0.0,41.644803748718914,3966.108298615832,3556.972701384168,50.302894679083906,86.92697715749325,0.6057893581678254,3724.892,3740.280277777778
2019-07-06,HK_BOND,324.5,324.5,300.0,300.0,1000000000.0,0.0,23.17366011267029,312.5648162274043,169.62518377259562,65.99100236869596,201.6310927046831,64.84614250362594,222.4033333333333,205.66842105263157
2019-07-06,HSCEI,10890.48,10926.33,10858.61,10895.1,1260000000.0,0.0,98.07810857832192,11154.383298808098,10282.187701191902,56.503260568493864,89.01995960393812,10.260804954273677,10612.539666666667,10626.480277777777
2019-07-06,HSI,28785.53,28880.58,28714.92,28774.83,873110000.0,0.0,330.3837094430273,29377.481806917385,26761.847193082605,59.89707614753185,110.76878586908741,18.469426870247926,27749.858333333334,27781.577222222222
2019-07-06,HSIESG,3488.74,3500.34,3480.6,3488.78,0.0,1.0,39.17174386651914,3551.0352208031927,3247.2967791968076,60.50706170631158,117.00504067198264,19.960356974613767,3362.014,3364.827222222222
2019-07-06,HSTECH,3834.65,3834.65,3834.65,3834.65,0.0,0.0,41.644803748718914,3966.108298615832,3556.972701384168,50.302894679083906,86.92697715749325,0.6057893581678254,3724.892,3740.280277777778
2019-07-07,HK_BOND,324.5,324.5,300.0,300.0,1000000000.0,0.0,23.17366011267029,312.5648162274043,169.62518377259562,65.99100236869596,201.6310927046831,64.84614250362594,222.4033333333333,205.66842105263157
2019-07-07,HSCEI,10890.48,10926.33,10858.61,10895.1,1260000000.0,0.0,98.07810857832192,11154.383298808098,10282.187701191902,56.503260568493864,89.01995960393812,10.260804954273677,10612.539666666667,10626.480277777777
2019-07-07,HSI,28785.53,28880.58,28714.92,28774.83,873110000.0,0.0,330.3837094430273,29377.481806917385,26761.847193082605,59.89707614753185,110.76878586908741,18.469426870247926,27749.858333333334,27781.577222222222
2019-07-07,HSIESG,3488.74,3500.34,3480.6,3488.78,0.0,1.0,39.17174386651914,3551.0352208031927,3247.2967791968076,60.50706170631158,117.00504067198264,19.960356974613767,3362.014,3364.827222222222
2019-07-07,HSTECH,3834.65,3834.65,3834.65,3834.65,0.0,0.0,41.644803748718914,3966.108298615832,3556.972701384168,50.302894679083906,86.92697715749325,0.6057893581678254,3724.892,3740.280277777778
2019-07-08,HK_BOND,300.3,300.3,253.5,259.8,1000000000.0,0.0,21.185174249121417,312.30154749683334,176.83845250316665,58.61667099428393,108.07609928184458,38.31940888098262,225.17999999999998,207.05641025641026
2019-07-08,HSCEI,10801.2,10807.16,10679.63,10725.2,1790000000.0,0.0,81.9526577888937,11134.749238537977,10340.909761462022,50.419776748893206,36.66796810370638,2.104977103276136,10623.342666666666,10629.148378378379
2019-07-08,HSI,28513.14,28541.1,28194.07,28331.69,1290000000.0,0.0,293.98968441824036,29341.486246469092,26934.483753530916,53.589077061559884,60.214956913601085,3.717925673741789,27785.343666666664,27796.445135135134
2019-07-08,HSIESG,3459.14,3461.8,3418.12,3434.98,0.0,1.0,35.24370755377913,3547.835771432643,3266.5682285673565,54.15364529082729,65.23424151754882,4.931614132325627,3366.277,3366.723243243243
2019-07-08,HSTECH,3734.36,3734.36,3734.36,3734.36,0.0,0.0,32.09143946951917,3956.4178620503967,3581.7431379496034,46.25008845231438,5.0452068095655465,7.4998230953712515,3728.156,3740.120270270271
2019-07-09,HK_BOND,259.90000000000003,259.90000000000003,224.6,224.6,1000000000.0,0.0,16.696626781104698,311.41226457340235,179.6877354265977,53.22871800460489,26.052508932732728,25.35061458560353,226.27,207.49499999999998
2019-07-09,HSCEI,10724.29,10724.29,10632.41,10650.63,1640000000.0,0.0,62.73716567279007,11130.822663860292,10357.207336139707,48.069894825853844,13.060268338284553,5.012425161394135,10630.179,10629.713684210526
2019-07-09,HSI,28299.73,28312.97,28080.73,28116.28,1260000000.0,0.0,245.79557966123684,29339.4328887409,26990.301111259098,50.89382577703343,38.10301468782193,0.8899755549030209,27810.755333333334,27804.861842105263
2019-07-09,HSIESG,3432.17,3433.62,3403.45,3407.1,0.0,1.0,29.650514169703,3547.84068156151,3272.8253184384903,51.26775820242304,41.19360316105488,1.83287332331582,3369.186,3367.7857894736844
2019-07-09,HSTECH,3693.79,3693.79,3693.79,3693.79,0.0,0.0,21.170266589831044,3956.914291215017,3578.4857087849828,44.7415898640133,-29.902711879103066,10.51682027197341,3729.887666666667,3738.9010526315788
2019-07-10,HK_BOND,224.8,224.8,209.90000000000003,215.3,1000000000.0,0.0,12.278740784459274,311.5256337493209,179.30436625067915,51.92424123747289,-22.87245444801723,19.457140982531694,227.26333333333335,207.68536585365854
2019-07-10,HSCEI,10698.61,10731.96,10670.38,10701.92,1520000000.0,0.0,50.882732722446235,11131.108091434315,10365.100908565684,49.73671149115068,20.658881881848327,4.49096309346093,10640.151,10631.565128205128
2019-07-10,HSI,28245.09,28311.78,28144.87,28204.69,1040000000.0,0.0,211.98523480239237,29346.855585137277,27024.41341486273,51.92052095941699,40.261967791078845,0.8899755549030238,27841.308666666664,27815.113846153843
2019-07-10,HSIESG,3423.02,3430.1,3410.1,3415.6,0.0,1.0,25.57970261571836,3548.8301693812705,3276.264830618729,52.07328266886195,41.568641443755865,1.8328733233158196,3372.5986666666668,3369.011794871795
2019-07-10,HSTECH,3738.5,3738.5,3738.5,3738.5,0.0,0.0,15.783614047611081,3954.0250310970396,3575.682968902961,46.72265094771198,4.988662900923054,6.554698104576037,3732.619,3738.890769230769
2019-07-11,HK_BOND,215.09999999999997,215.09999999999997,195.4,195.4,1000000000.0,0.0,7.149678039590981,313.0064279304755,173.4535720695245,49.252397220627536,-60.36623215394162,13.988494889913774,227.45,207.39285714285714
2019-07-11,HSCEI,10757.19,10855.96,10757.19,10784.01,1680000000.0,0.0,47.29100740231843,11126.670964761832,10398.461035238166,52.2730827806672,49.423718530872286,3.521433785401635,10652.399666666666,10635.37625
2019-07-11,HSI,28347.86,28582.69,28347.86,28431.8,1100000000.0,0.0,200.43734030587802,29330.80211890226,27152.800881097744,54.45121887418816,60.58383890643355,7.3516344204526085,27876.008333333335,27830.531
2019-07-11,HSIESG,3433.09,3461.77,3433.09,3443.01,0.0,1.0,24.193687897611653,3546.954106786429,3291.58089321357,54.577908416140794,61.85378662478089,8.10257266067719,3376.5036666666665,3370.86175
2019-07-11,HSTECH,3734.47,3734.47,3734.47,3734.47,0.0,0.0,11.078397242981737,3953.415076133092,3581.133923866909,46.56698227975779,1.1026642984015815,6.866035440484428,3733.1766666666667,3738.78025
2019-07-12,HK_BOND,195.0,195.0,166.9,166.9,1000000000.0,0.0,0.855255979993899,317.262125192364,161.8678748076359,45.76359675287126,-120.58610417840758,4.281698642256599,226.65666666666667,206.45116279069768
2019-07-12,HSCEI,10773.1,10858.92,10764.9,10788.34,1760000000.0,0.0,44.26873873690056,11115.912737377133,10440.809262622868,52.4041373084231,47.830858485806296,3.7037755961747987,10665.662666666667,10639.107073170731
2019-07-12,HSI,28401.87,28603.87,28399.66,28471.62,1240000000.0,0.0,192.14998806048607,29297.453429925634,27303.840570074375,54.88196264797942,60.70453367689038,7.837598759258781,27917.205333333335,27846.167317073174
2019-07-12,HSIESG,3442.12,3462.84,3441.27,3448.87,0.0,1.0,23.280267713871126,3543.3725210292723,3309.169478970727,55.0968917350167,62.420963324615606,8.307252276757206,3381.2146666666667,3372.764390243902
2019-07-12,HSTECH,3722.88,3722.88,3722.88,3722.88,0.0,0.0,6.3798562720817245,3952.661367738553,3585.392632261446,46.109925869781534,-9.67771785641863,7.780148260436931,3734.105333333333,3738.39243902439
2019-07-13,HK_BOND,195.0,195.0,166.9,166.9,1000000000.0,0.0,0.855255979993899,317.262125192364,161.8678748076359,45.76359675287126,-120.58610417840758,4.281698642256599,226.65666666666667,206.45116279069768
2019-07-13,HSCEI,10773.1,10858.92,10764.9,10788.34,1760000000.0,0.0,44.26873873690056,11115.912737377133,10440.809262622868,52.4041373084231,47.830858485806296,3.7037755961747987,10665.662666666667,10639.107073170731
2019-07-13,HSI,28401.87,28603.87,28399.66,28471.62,1240000000.0,0.0,192.14998806048607,29297.453429925634,27303.840570074375,54.88196264797942,60.70453367689038,7.837598759258781,27917.205333333335,27846.167317073174
2019-07-13,HSIESG,3442.12,3462.84,3441.27,3448.87,0.0,1.0,23.280267713871126,3543.3725210292723,3309.169478970727,55.0968917350167,62.420963324615606,8.307252276757206,3381.2146666666667,3372.764390243902
2019-07-13,HSTECH,3722.88,3722.88,3722.88,3722.88,0.0,0.0,6.3798562720817245,3952.661367738553,3585.392632261446,46.109925869781534,-9.67771785641863,7.780148260436931,3734.105333333333,3738.39243902439
2019-07-14,HK_BOND,195.0,195.0,166.9,166.9,1000000000.0,0.0,0.855255979993899,317.262125192364,161.8678748076359,45.76359675287126,-120.58610417840758,4.281698642256599,226.65666666666667,206.45116279069768
2019-07-14,HSCEI,10773.1,10858.92,10764.9,10788.34,1760000000.0,0.0,44.26873873690056,11115.912737377133,10440.809262622868,52.4041373084231,47.830858485806296,3.7037755961747987,10665.662666666667,10639.107073170731
2019-07-14,HSI,28401.87,28603.87,28399.66,28471.62,1240000000.0,0.0,192.14998806048607,29297.453429925634,27303.840570074375,54.88196264797942,60.70453367689038,7.837598759258781,27917.205333333335,27846.167317073174
2019-07-14,HSIESG,3442.12,3462.84,3441.27,3448.87,0.0,1.0,23.280267713871126,3543.3725210292723,3309.169478970727,55.0968917350167,62.420963324615606,8.307252276757206,3381.2146666666667,3372.764390243902
2019-07-14,HSTECH,3722.88,3722.88,3722.88,3722.88,0.0,0.0,6.3798562720817245,3952.661367738553,3585.392632261446,46.109925869781534,-9.67771785641863,7.780148260436931,3734.105333333333,3738.39243902439
2019-07-15,HK_BOND,167.6,167.6,148.70000000000002,152.5,1000000000.0,0.0,-5.195804107359123,322.74479866995097,149.19520133004897,44.129714465018516,-161.88988269603826,1.272274931787932,225.75999999999996,205.225
2019-07-15,HSCEI,10737.88,10849.2,10641.88,10838.99,1740000000.0,0.0,45.288422466219345,11092.250469371287,10506.383530628711,53.934789496966395,35.60828905939817,4.089646238146435,10678.626,10643.86619047619
2019-07-15,HSI,28303.36,28567.25,28071.19,28554.88,1360000000.0,0.0,189.85883234009452,29203.87521163937,27541.07178836063,55.786355194402184,47.85453551570665,0.5326825790965664,27965.205333333335,27863.04142857143
2019-07-15,HSIESG,3428.48,3456.58,3400.45,3455.06,0.0,1.0,22.774055175184913,3531.7654584213947,3337.733541578604,55.65061171454692,47.311507146810825,0.4436472498889501,3386.813,3374.7238095238095
2019-07-15,HSTECH,3773.61,3773.61,3773.61,3773.61,0.0,0.0,6.527819979958622,3945.7916024240444,3608.048397575955,48.40301389613383,31.25157947484203,3.1939722077323407,3737.5416666666665,3739.2309523809527
2019-07-16,HK_BOND,151.4,156.6,151.4,156.6,1000000000.0,0.0,-9.55695032879322,326.43138132608584,139.35861867391412,44.71112512250507,-158.14617025843023,1.2722749317879212,224.89,204.14444444444445
2019-07-16,HSCEI,10837.37,10866.23,10794.41,10865.52,1550000000.0,0.0,47.612667458428405,11057.338906622908,10584.99509337709,54.72375635317333,55.409116630488626,2.9813537381711868,10694.571,10649.020930232558
2019-07-16,HSI,28583.93,28634.65,28489.41,28619.62,1060000000.0,0.0,190.87929312497,29080.470745235532,27803.722254764474,56.487933307127705,64.49782556017286,1.0968661154964678,28022.489666666665,27880.63627906977
2019-07-16,HSIESG,3459.16,3463.63,3448.83,3462.53,0.0,1.0,22.692510179744204,3517.2367828489837,3368.409217151017,56.32299948388598,63.40867621784958,0.9856828179433428,3393.6760000000004,3376.7658139534883
2019-07-16,HSTECH,3781.81,3781.81,3781.81,3781.81,0.0,0.0,7.200907198822279,3934.8881704543332,3636.187829545666,48.76754064037523,35.26445072738013,2.464918719249544,3741.3109999999997,3740.2211627906977
2019-07-17,HK_BOND,157.0,157.0,157.0,157.0,1000000000.0,0.0,-12.831654907778642,329.2812768243559,130.6787231756441,44.76913251627164,-148.51426454242315,1.1455746107751932,224.34,203.1195652173913
2019-07-17,HSCEI,10792.34,10850.19,10760.46,10847.91,1430000000.0,0.0,47.526267918286976,11022.61369391908,10653.74630608092,54.087650808580264,44.29093597029021,5.0659279409270885,10708.480000000001,10653.541136363636
2019-07-17,HSI,28463.77,28593.17,28377.34,28593.17,979840000.0,0.0,187.44776053690657,28957.662567337058,28035.970432662936,56.11162070293467,55.2280376573497,1.6453869936683871,28079.133333333335,27896.830227272727
2019-07-17,HSIESG,3445.1,3461.86,3434.7,3461.86,0.0,1.0,22.316937476266503,3503.82685590967,3394.52614409033,56.243879735082935,55.6261865532524,1.9084467404993484,3400.544333333333,3378.699772727273
2019-07-17,HSTECH,3777.03,3777.03,3777.03,3777.03,0.0,0.0,7.276056259333927,3926.949148108543,3656.920851891458,48.56065663577723,27.944914047594676,2.878686728445549,3745.6276666666663,3741.0577272727273
2019-07-18,HK_BOND,157.4,164.39999999999998,157.4,164.39999999999998,1000000000.0,0.0,-14.673701863803075,330.12391028163495,123.07608971836507,45.85628052147449,-130.91844671812373,1.21954525380526,223.48333333333332,202.29574468085104
2019-07-18,HSCEI,10757.47,10817.33,10750.12,10784.55,1460000000.0,0.0,42.00653754862833,11022.149148366325,10656.195851633676,51.84461600595648,27.320446771797254,5.704276908942275,10723.260999999999,10656.452444444443
2019-07-18,HSI,28393.04,28511.65,28376.5,28461.66,953650000.0,0.0,172.42756518869646,28949.84869803197,28069.73630196803,54.25265890527481,44.13192243585227,1.6660687024009444,28135.804666666663,27909.381999999998
2019-07-18,HSIESG,3439.05,3452.01,3436.28,3447.03,0.0,1.0,20.61857334028082,3503.050373746485,3398.490626253515,54.49115098242538,45.22792600724964,1.9084467404993433,3407.345666666667,3380.2182222222223
2019-07-18,HSTECH,3732.2,3732.2,3732.2,3732.2,0.0,0.0,3.7790492126982826,3925.9222632832034,3650.9297367167974,46.6409810760313,-18.233895056774184,6.718037847937404,3751.2536666666665,3740.860888888889
2019-07-19,HK_BOND,166.9,170.6,166.9,170.6,1000000000.0,0.0,-15.465278006982174,329.3625546617391,116.87744533826084,46.76450115318343,-111.22192178483216,3.181760641221664,222.83333333333334,201.63541666666666
2019-07-19,HSCEI,10851.73,10947.0,10843.09,10909.41,1950000000.0,0.0,46.896179179664614,11020.345787936687,10656.701212063312,55.59838927063881,72.74769195602373,2.7767495210760402,10742.073,10661.95152173913
2019-07-19,HSI,28585.15,28809.59,28551.2,28765.4,1300000000.0,0.0,182.2711459258935,28975.040865179806,28066.041134820203,57.60822445335558,77.2374581147566,5.616125695804489,28198.136666666665,27927.991086956525
2019-07-19,HSIESG,3459.92,3483.21,3454.6,3479.98,0.0,1.0,21.61051105469096,3505.7119330342325,3398.0560669657666,57.532940478020464,75.11652536529652,4.555085250852285,3414.6446666666666,3382.3869565217387
2019-07-19,HSTECH,3793.49,3793.49,3793.49,3793.49,0.0,0.0,5.755281008297516,3921.446138924823,3650.728861075177,49.4663064309365,36.408960923104864,1.067387138126995,3757.0983333333334,3742.005
2019-07-20,HK_BOND,166.9,170.6,166.9,170.6,1000000000.0,0.0,-15.465278006982174,329.3625546617391,116.87744533826084,46.76450115318343,-111.22192178483216,3.181760641221664,222.83333333333334,201.63541666666666
2019-07-20,HSCEI,10851.73,10947.0,10843.09,10909.41,1950000000.0,0.0,46.896179179664614,11020.345787936687,10656.701212063312,55.59838927063881,72.74769195602373,2.7767495210760402,10742.073,10661.95152173913
2019-07-20,HSI,28585.15,28809.59,28551.2,28765.4,1300000000.0,0.0,182.2711459258935,28975.040865179806,28066.041134820203,57.60822445335558,77.2374581147566,5.616125695804489,28198.136666666665,27927.991086956525
2019-07-20,HSIESG,3459.92,3483.21,3454.6,3479.98,0.0,1.0,21.61051105469096,3505.7119330342325,3398.0560669657666,57.532940478020464,75.11652536529652,4.555085250852285,3414.6446666666666,3382.3869565217387
2019-07-20,HSTECH,3793.49,3793.49,3793.49,3793.49,0.0,0.0,5.755281008297516,3921.446138924823,3650.728861075177,49.4663064309365,36.408960923104864,1.067387138126995,3757.0983333333334,3742.005
2019-07-21,HK_BOND,166.9,170.6,166.9,170.6,1000000000.0,0.0,-15.465278006982174,329.3625546617391,116.87744533826084,46.76450115318343,-111.22192178483216,3.181760641221664,222.83333333333334,201.63541666666666
2019-07-21,HSCEI,10851.73,10947.0,10843.09,10909.41,1950000000.0,0.0,46.896179179664614,11020.345787936687,10656.701212063312,55.59838927063881,72.74769195602373,2.7767495210760402,10742.073,10661.95152173913
2019-07-21,HSI,28585.15,28809.59,28551.2,28765.4,1300000000.0,0.0,182.2711459258935,28975.040865179806,28066.041134820203,57.60822445335558,77.2374581147566,5.616125695804489,28198.136666666665,27927.991086956525
2019-07-21,HSIESG,3459.92,3483.21,3454.6,3479.98,0.0,1.0,21.61051105469096,3505.7119330342325,3398.0560669657666,57.532940478020464,75.11652536529652,4.555085250852285,3414.6446666666666,3382.3869565217387
2019-07-21,HSTECH,3793.49,3793.49,3793.49,3793.49,0.0,0.0,5.755281008297516,3921.446138924823,3650.728861075177,49.4663064309365,36.408960923104864,1.067387138126995,3757.0983333333334,3742.005
2019-07-22,HK_BOND,171.4,186.60000000000002,171.4,186.60000000000002,1000000000.0,0.0,-14.659272731176145,327.62183717755994,113.3181628224401,49.04626578345003,-84.12571441820569,8.057532333421868,222.71,201.32857142857142
2019-07-22,HSCEI,10864.58,10888.72,10757.53,10770.31,1940000000.0,0.0,39.36852312120391,11010.826486258557,10651.104513741444,51.01537387125219,26.884713975500635,2.559660223101019,10756.606,10664.257021276597
2019-07-22,HSI,28612.28,28649.44,28303.55,28371.26,1140000000.0,0.0,157.23508822691292,28974.427725834394,28056.409274165606,52.444407562578334,35.01538083967049,0.5114955875661974,28245.002666666664,27937.422340425535
2019-07-22,HSIESG,3461.5,3463.96,3420.28,3429.34,0.0,1.0,18.200883961730597,3505.855307352014,3396.612692647987,52.006419835015436,28.151103489019224,2.4830222433857263,3419.814,3383.385957446809
